,sentence_id,token_id,sentence,token,spo_label
5856,426,12,Perhaps you could also check your blood sugar levels before and after your gardening session to see how it affects you .,after,other
5857,426,13,Perhaps you could also check your blood sugar levels before and after your gardening session to see how it affects you .,your,Object
5858,426,14,Perhaps you could also check your blood sugar levels before and after your gardening session to see how it affects you .,gardening,Object
5859,426,15,Perhaps you could also check your blood sugar levels before and after your gardening session to see how it affects you .,session,Object
5860,426,16,Perhaps you could also check your blood sugar levels before and after your gardening session to see how it affects you .,to,Predicate
5861,426,17,Perhaps you could also check your blood sugar levels before and after your gardening session to see how it affects you .,see,other
5862,426,18,Perhaps you could also check your blood sugar levels before and after your gardening session to see how it affects you .,how,other
5863,426,19,Perhaps you could also check your blood sugar levels before and after your gardening session to see how it affects you .,it,Subject
5864,426,20,Perhaps you could also check your blood sugar levels before and after your gardening session to see how it affects you .,affects,other
5865,426,21,Perhaps you could also check your blood sugar levels before and after your gardening session to see how it affects you .,you,Object
5866,426,22,Perhaps you could also check your blood sugar levels before and after your gardening session to see how it affects you .,.,other
5867,427,1,P : I think that is a good idea .,P,other
5868,427,2,P : I think that is a good idea .,:,other
5869,427,3,P : I think that is a good idea .,I,Subject
5870,427,4,P : I think that is a good idea .,think,Predicate
5871,427,5,P : I think that is a good idea .,that,Subject
5872,427,6,P : I think that is a good idea .,is,other
5873,427,7,P : I think that is a good idea .,a,Object
5874,427,8,P : I think that is a good idea .,good,Object
5875,427,9,P : I think that is a good idea .,idea,Object
5876,427,10,P : I think that is a good idea .,.,other
5877,428,1,I will start monitoring my sugar levels related to my gardening activities .,I,Subject
5878,428,2,I will start monitoring my sugar levels related to my gardening activities .,will,Predicate
5879,428,3,I will start monitoring my sugar levels related to my gardening activities .,start,Predicate
5880,428,4,I will start monitoring my sugar levels related to my gardening activities .,monitoring,other
5881,428,5,I will start monitoring my sugar levels related to my gardening activities .,my,Object
5882,428,6,I will start monitoring my sugar levels related to my gardening activities .,sugar,Object
5883,428,7,I will start monitoring my sugar levels related to my gardening activities .,levels,Object
5884,428,8,I will start monitoring my sugar levels related to my gardening activities .,related,Object
5885,428,9,I will start monitoring my sugar levels related to my gardening activities .,to,Object
5886,428,10,I will start monitoring my sugar levels related to my gardening activities .,my,Object
5887,428,11,I will start monitoring my sugar levels related to my gardening activities .,gardening,Object
5888,428,12,I will start monitoring my sugar levels related to my gardening activities .,activities,Object
5889,428,13,I will start monitoring my sugar levels related to my gardening activities .,.,other
5890,429,1,Thanks for the suggestion .,Thanks,Predicate
5891,429,2,Thanks for the suggestion .,for,other
5892,429,3,Thanks for the suggestion .,the,Object
5893,429,4,Thanks for the suggestion .,suggestion,Object
5894,429,5,Thanks for the suggestion .,.,other
5895,430,1,"A : Absolutely , Ingrid !",A,Predicate
5896,430,2,"A : Absolutely , Ingrid !",:,other
5897,430,3,"A : Absolutely , Ingrid !",Absolutely,other
5898,430,4,"A : Absolutely , Ingrid !",",",other
5899,430,5,"A : Absolutely , Ingrid !",Ingrid,other
5900,430,6,"A : Absolutely , Ingrid !",!,other
5901,431,1,It is important to understand how various activities affect your blood sugar levels .,It,Subject
5902,431,2,It is important to understand how various activities affect your blood sugar levels .,is,Predicate
5903,431,3,It is important to understand how various activities affect your blood sugar levels .,important,other
5904,431,4,It is important to understand how various activities affect your blood sugar levels .,to,Predicate
5905,431,5,It is important to understand how various activities affect your blood sugar levels .,understand,other
5906,431,6,It is important to understand how various activities affect your blood sugar levels .,how,other
5907,431,7,It is important to understand how various activities affect your blood sugar levels .,various,Subject
5908,431,8,It is important to understand how various activities affect your blood sugar levels .,activities,Subject
5909,431,9,It is important to understand how various activities affect your blood sugar levels .,affect,other
5910,431,10,It is important to understand how various activities affect your blood sugar levels .,your,Object
5911,431,11,It is important to understand how various activities affect your blood sugar levels .,blood,Object
5912,431,12,It is important to understand how various activities affect your blood sugar levels .,sugar,Object
5913,431,13,It is important to understand how various activities affect your blood sugar levels .,levels,Object
5914,431,14,It is important to understand how various activities affect your blood sugar levels .,.,other
5915,432,1,Feel free to reach out if you have any further questions or concerns .,Feel,Predicate
5916,432,2,Feel free to reach out if you have any further questions or concerns .,free,other
5917,432,3,Feel free to reach out if you have any further questions or concerns .,to,Predicate
5918,432,4,Feel free to reach out if you have any further questions or concerns .,reach,other
5919,432,5,Feel free to reach out if you have any further questions or concerns .,out,other
5920,432,6,Feel free to reach out if you have any further questions or concerns .,if,other
5921,432,7,Feel free to reach out if you have any further questions or concerns .,you,Subject
5922,432,8,Feel free to reach out if you have any further questions or concerns .,have,other
5923,432,9,Feel free to reach out if you have any further questions or concerns .,any,Object
5924,432,10,Feel free to reach out if you have any further questions or concerns .,further,Object
5925,432,11,Feel free to reach out if you have any further questions or concerns .,questions,Object
5926,432,12,Feel free to reach out if you have any further questions or concerns .,or,Object
5927,432,13,Feel free to reach out if you have any further questions or concerns .,concerns,Object
5928,432,14,Feel free to reach out if you have any further questions or concerns .,.,other
