Unnamed: 0,sentence_id,token_id,sentence,token,spo_label,triple
6832,493,6,P : Thanks for the advice .,advice,Object,"('', 'P', 'advice')"
6833,493,7,P : Thanks for the advice .,.,other,"('', 'P', 'advice')"
6834,494,1,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",A,other,"('I that you', 'noticed', 'conversation spells')"
6835,494,2,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",:,other,"('I that you', 'noticed', 'conversation spells')"
6836,494,3,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",Jan,other,"('I that you', 'noticed', 'conversation spells')"
6837,494,4,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",",",other,"('I that you', 'noticed', 'conversation spells')"
6838,494,5,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",I,Subject,"('I that you', 'noticed', 'conversation spells')"
6839,494,6,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",noticed,Predicate,"('I that you', 'noticed', 'conversation spells')"
6840,494,7,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",during,other,"('I that you', 'noticed', 'conversation spells')"
6841,494,8,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",our,other,"('I that you', 'noticed', 'conversation spells')"
6842,494,9,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",last,other,"('I that you', 'noticed', 'conversation spells')"
6843,494,10,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",conversation,Object,"('I that you', 'noticed', 'conversation spells')"
6844,494,11,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",that,Subject,"('I that you', 'noticed', 'conversation spells')"
6845,494,12,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",you,Subject,"('I that you', 'noticed', 'conversation spells')"
6846,494,13,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",mentioned,other,"('I that you', 'noticed', 'conversation spells')"
6847,494,14,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",experiencing,other,"('I that you', 'noticed', 'conversation spells')"
6848,494,15,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",minor,other,"('I that you', 'noticed', 'conversation spells')"
6849,494,16,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",anxiety,other,"('I that you', 'noticed', 'conversation spells')"
6850,494,17,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",spells,Object,"('I that you', 'noticed', 'conversation spells')"
6851,494,18,"A : Jan , I noticed during our last conversation that you mentioned experiencing minor anxiety spells .",.,other,"('I that you', 'noticed', 'conversation spells')"
6852,495,1,Can you tell me a bit more about these episodes ?,Can,Predicate,"('you', 'Can tell', 'more episodes')"
6853,495,2,Can you tell me a bit more about these episodes ?,you,Subject,"('you', 'Can tell', 'more episodes')"
6854,495,3,Can you tell me a bit more about these episodes ?,tell,Predicate,"('you', 'Can tell', 'more episodes')"
6855,495,4,Can you tell me a bit more about these episodes ?,me,other,"('you', 'Can tell', 'more episodes')"
6856,495,5,Can you tell me a bit more about these episodes ?,a,other,"('you', 'Can tell', 'more episodes')"
6857,495,6,Can you tell me a bit more about these episodes ?,bit,other,"('you', 'Can tell', 'more episodes')"
6858,495,7,Can you tell me a bit more about these episodes ?,more,Object,"('you', 'Can tell', 'more episodes')"
6859,495,8,Can you tell me a bit more about these episodes ?,about,other,"('you', 'Can tell', 'more episodes')"
6860,495,9,Can you tell me a bit more about these episodes ?,these,other,"('you', 'Can tell', 'more episodes')"
6861,495,10,Can you tell me a bit more about these episodes ?,episodes,Object,"('you', 'Can tell', 'more episodes')"
6862,495,11,Can you tell me a bit more about these episodes ?,?,other,"('you', 'Can tell', 'more episodes')"
6863,496,1,"P : Well , I have been worrying more about my health lately .",P,Predicate,"('I', 'P have been', 'more health')"
6864,496,2,"P : Well , I have been worrying more about my health lately .",:,other,"('I', 'P have been', 'more health')"
6865,496,3,"P : Well , I have been worrying more about my health lately .",Well,other,"('I', 'P have been', 'more health')"
6866,496,4,"P : Well , I have been worrying more about my health lately .",",",other,"('I', 'P have been', 'more health')"
6867,496,5,"P : Well , I have been worrying more about my health lately .",I,Subject,"('I', 'P have been', 'more health')"
6868,496,6,"P : Well , I have been worrying more about my health lately .",have,Predicate,"('I', 'P have been', 'more health')"
6869,496,7,"P : Well , I have been worrying more about my health lately .",been,Predicate,"('I', 'P have been', 'more health')"
6870,496,8,"P : Well , I have been worrying more about my health lately .",worrying,other,"('I', 'P have been', 'more health')"
6871,496,9,"P : Well , I have been worrying more about my health lately .",more,Object,"('I', 'P have been', 'more health')"
6872,496,10,"P : Well , I have been worrying more about my health lately .",about,other,"('I', 'P have been', 'more health')"
6873,496,11,"P : Well , I have been worrying more about my health lately .",my,other,"('I', 'P have been', 'more health')"
6874,496,12,"P : Well , I have been worrying more about my health lately .",health,Object,"('I', 'P have been', 'more health')"
6875,496,13,"P : Well , I have been worrying more about my health lately .",lately,other,"('I', 'P have been', 'more health')"
6876,496,14,"P : Well , I have been worrying more about my health lately .",.,other,"('I', 'P have been', 'more health')"
6877,497,1,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",It,Subject,"('It I it', 'becomes could', 'impact family')"
6878,497,2,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",becomes,Predicate,"('It I it', 'becomes could', 'impact family')"
6879,497,3,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",overwhelming,other,"('It I it', 'becomes could', 'impact family')"
6880,497,4,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",sometimes,other,"('It I it', 'becomes could', 'impact family')"
6881,497,5,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",",",other,"('It I it', 'becomes could', 'impact family')"
6882,497,6,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",especially,other,"('It I it', 'becomes could', 'impact family')"
6883,497,7,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",when,other,"('It I it', 'becomes could', 'impact family')"
6884,497,8,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",I,Subject,"('It I it', 'becomes could', 'impact family')"
6885,497,9,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",think,other,"('It I it', 'becomes could', 'impact family')"
6886,497,10,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",about,other,"('It I it', 'becomes could', 'impact family')"
6887,497,11,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",the,other,"('It I it', 'becomes could', 'impact family')"
6888,497,12,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",impact,Object,"('It I it', 'becomes could', 'impact family')"
6889,497,13,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",it,Subject,"('It I it', 'becomes could', 'impact family')"
6890,497,14,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",could,Predicate,"('It I it', 'becomes could', 'impact family')"
6891,497,15,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",have,other,"('It I it', 'becomes could', 'impact family')"
6892,497,16,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",on,other,"('It I it', 'becomes could', 'impact family')"
6893,497,17,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",my,other,"('It I it', 'becomes could', 'impact family')"
6894,497,18,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",family,Object,"('It I it', 'becomes could', 'impact family')"
6895,497,19,"It becomes overwhelming sometimes , especially when I think about the impact it could have on my family .",.,other,"('It I it', 'becomes could', 'impact family')"
6896,498,1,"A : I understand your concerns , Jan anxiety is common , especially when managing a chronic condition like diabetes .",A,other,"('I anxiety', 'is', 'concerns condition diabetes')"
