sentence_id,token_id,sentence,token,spo_label
625,2,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",:,other
625,3,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",I,Subject
625,4,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",have,Predicate
625,5,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",noticed,Predicate
625,6,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",that,other
625,7,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",the,Subject
625,8,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",colder,Subject
625,9,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",weather,Subject
625,10,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",makes,Predicate
625,11,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",my,Object
625,12,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",joints,Object
625,13,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",stiff,Object
625,14,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",lately,Object
625,15,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",",",other
625,16,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",especially,other
625,17,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",in,other
625,18,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",the,other
625,19,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",mornings,other
625,20,"P : I have noticed that the colder weather makes my joints stiff lately , especially in the mornings .",.,other
626,1,It is been a bit challenging for my early workouts .,It,Subject
626,2,It is been a bit challenging for my early workouts .,is,Predicate
626,3,It is been a bit challenging for my early workouts .,been,Predicate
626,4,It is been a bit challenging for my early workouts .,a,Object
626,5,It is been a bit challenging for my early workouts .,bit,Object
626,6,It is been a bit challenging for my early workouts .,challenging,Object
626,7,It is been a bit challenging for my early workouts .,for,Object
626,8,It is been a bit challenging for my early workouts .,my,Object
626,9,It is been a bit challenging for my early workouts .,early,Object
626,10,It is been a bit challenging for my early workouts .,workouts,Object
626,11,It is been a bit challenging for my early workouts .,.,other
627,1,A : That is understandable .,A,other
627,2,A : That is understandable .,:,other
627,3,A : That is understandable .,That,other
627,4,A : That is understandable .,is,other
627,5,A : That is understandable .,understandable,other
627,6,A : That is understandable .,.,other
628,1,"In such instances , warming up indoors with some light stretching before your workout could help .",In,other
628,2,"In such instances , warming up indoors with some light stretching before your workout could help .",such,other
628,3,"In such instances , warming up indoors with some light stretching before your workout could help .",instances,other
628,4,"In such instances , warming up indoors with some light stretching before your workout could help .",",",other
628,5,"In such instances , warming up indoors with some light stretching before your workout could help .",warming,Subject
628,6,"In such instances , warming up indoors with some light stretching before your workout could help .",up,Subject
628,7,"In such instances , warming up indoors with some light stretching before your workout could help .",indoors,Subject
628,8,"In such instances , warming up indoors with some light stretching before your workout could help .",with,Subject
628,9,"In such instances , warming up indoors with some light stretching before your workout could help .",some,Subject
628,10,"In such instances , warming up indoors with some light stretching before your workout could help .",light,Subject
628,11,"In such instances , warming up indoors with some light stretching before your workout could help .",stretching,Subject
628,12,"In such instances , warming up indoors with some light stretching before your workout could help .",before,Subject
628,13,"In such instances , warming up indoors with some light stretching before your workout could help .",your,Subject
